id,mask,thongtin,image,nu,nam,dotuoi,danam,danu,ngswap,vtrinam,tomLuocText
11,TT,The boy confessed his love so romantic that it made the girl sleepless all night.,https://i.ibb.co/0CN4TTZ/Sleep-Disorders.jpg,https://i.ibb.co/0YFHCrW/toolxox-com-split-image-56.png,https://i.ibb.co/qjRDNPZ/toolxox-com-split-image-57.png,28,1,1,0,0,Love confession insomnia
12,TT,The girl told her best friend about the boy who confessed to her. But unexpectedly he is the secret lover of her best friend,https://raw.githubusercontent.com/Thang1911/Save_Image/main/15/15-12.jpg,https://raw.githubusercontent.com/Thang1911/Save_Image/main/15/15-12(1).png,https://raw.githubusercontent.com/Thang1911/Save_Image/main/15/15-12(2).png,28,1,1,0,0,Best friend's secret lover
13,TT,The boy sent a love letter to the girl but his best friend hid it.,https://raw.githubusercontent.com/Thang1911/Save_Image/main/15/15-13.jpg,https://raw.githubusercontent.com/Thang1911/Save_Image/main/15/15-13(2).png,https://raw.githubusercontent.com/Thang1911/Save_Image/main/15/15-13(1).png,25,0,1,0,1,Love letter intercepted
14,TT,"Right in front of the group of friends, the boy confessed to the girl. The girl agrees but it's a bet",https://raw.githubusercontent.com/spiderdassness/anh_raw/d8807bd3687ed0898d4b5f908cd811ce9e8ce0f0/tu.png,https://raw.githubusercontent.com/spiderdassness/anh_raw/d8807bd3687ed0898d4b5f908cd811ce9e8ce0f0/tu_nu.png,https://raw.githubusercontent.com/spiderdassness/anh_raw/d8807bd3687ed0898d4b5f908cd811ce9e8ce0f0/tu_nam.png,25,1,1,1,1,Love confession as a bet
15,TT,"After 4 failed confessions, he decided to give up on the girl and go with his best friend",https://raw.githubusercontent.com/Thang1911/Save_Image/main/15/15-15.jpg,https://raw.githubusercontent.com/Thang1911/Save_Image/main/15/15-15(2).png,https://raw.githubusercontent.com/Thang1911/Save_Image/main/15/15-15(1).png,25,2,2,0,0,"Love lost, friendship found"
16,TT,"The boy who confessed to his boss was rejected, because she thought he was greedy.",https://raw.githubusercontent.com/Thang1911/Save_Image/main/15/15-16.jpg,https://raw.githubusercontent.com/Thang1911/Save_Image/main/15/15-16(2).png,https://raw.githubusercontent.com/Thang1911/Save_Image/main/15/15-16(1).png,25,2,2,0,1,Love lost to doubt
17,TT,The 30-year-old boy confessed unsuccessfully because he bought a fake ring for the girl.,https://raw.githubusercontent.com/Thang1911/Save_Image/main/15/15-17.jpg,https://raw.githubusercontent.com/Thang1911/Save_Image/main/15/15-17(2).png,https://raw.githubusercontent.com/Thang1911/Save_Image/main/15/15-17(1).png,30,0,0,0,1,Love lost to deception
18,TT,"In order to quickly inherit the family's career, the guy gave up the confession of the girl he loved to marry the daughter of a tycoon family.",https://raw.githubusercontent.com/spiderdassness/anh_raw/6939541219afa32488a10864b1b4a94c56275e4c/t_t.png,https://raw.githubusercontent.com/spiderdassness/anh_raw/6939541219afa32488a10864b1b4a94c56275e4c/t_t_nu.png,https://raw.githubusercontent.com/spiderdassness/anh_raw/6939541219afa32488a10864b1b4a94c56275e4c/t_t_a.png,30,1,1,0,1,Love sacrificed for ambition
19,TT,"Unable to accept that the girl was close to other men, he decided to confess to the girl. But she rejected him because she didn't like him because he was poor",https://raw.githubusercontent.com/Thang1911/Save_Image/main/15/15-19.jpg,https://raw.githubusercontent.com/Thang1911/Save_Image/main/15/15-19%20(2).png,https://raw.githubusercontent.com/Thang1911/Save_Image/main/15/15-19%20(1).png,28,1,1,0,0,"Love rejected, poverty a barrier"
20,TT,"The girl was very happy when the boy confessed, but suddenly another girl appeared and claimed to be his fiancée",https://raw.githubusercontent.com/Thang1911/Save_Image/main/Fix%20Image%20(After)/7.jpg,https://raw.githubusercontent.com/Thang1911/Save_Image/main/Fix%20Image%20(After)/7%20(1).png,https://raw.githubusercontent.com/Thang1911/Save_Image/main/Fix%20Image%20(After)/7%20(2).png,28,1,1,0,1,Love triangle heartbreak
21,TT,"Right at the wedding ceremony, the girl canceled the wedding because she discovered that her boyfriend's house was poor. The guy directly confessed to his best friend and left the wedding",https://raw.githubusercontent.com/Thang1911/Save_Image/main/15/15-21.jpg,https://raw.githubusercontent.com/Thang1911/Save_Image/main/15/15-21(2).png,https://raw.githubusercontent.com/Thang1911/Save_Image/main/15/15-21(1).png,30,1,1,0,0,Love lost to materialism
22,TT,The boy who confessed was rejected by the girl from the first sentence because his mouth was so rotten that she couldn't stand it.,https://raw.githubusercontent.com/Thang1911/Save_Image/main/15/15-22.jpg,https://raw.githubusercontent.com/Thang1911/Save_Image/main/15/15-22(2).png,https://raw.githubusercontent.com/Thang1911/Save_Image/main/15/15-22(1).png,30,1,1,0,0,Love lost to bad breath
23,TT,The boy who confessed failed because he was so handsome that the girl didn't feel safe around him.,https://raw.githubusercontent.com/spiderdassness/anh_raw/62e3c05d67984a43d918c7bd2d3acf29756fbee4/hh.jpg,https://raw.githubusercontent.com/spiderdassness/anh_raw/62e3c05d67984a43d918c7bd2d3acf29756fbee4/hh_nu.jpg,https://raw.githubusercontent.com/spiderdassness/anh_raw/62e3c05d67984a43d918c7bd2d3acf29756fbee4/hh_nam.jpg,28,0,1,0,1,"Too handsome, too dangerous"
24,TT,The girl thought the guy she asked to kiss her but found out it wasn't herself but her best friend,https://raw.githubusercontent.com/Thang1911/Save_Image/main/15/15-24.jpg,https://raw.githubusercontent.com/Thang1911/Save_Image/main/15/15-24(1).png,https://raw.githubusercontent.com/Thang1911/Save_Image/main/15/15-24(2).png,20,1,1,0,0,Kiss of mistaken identity
25,TT,"After two months of accepting the confession, the girl discovered that the boy was a promiscuous boy and digger",https://raw.githubusercontent.com/Thang1911/Save_Image/main/15/15-25.jpg,https://raw.githubusercontent.com/Thang1911/Save_Image/main/15/15-25(2).png,https://raw.githubusercontent.com/Thang1911/Save_Image/main/15/15-25(1).png,28,1,0,0,1,Relationship's foundation cracked
