id,mask,thongtin,image,nu,nam,dotuoi,danam,danu,ngswap,vtrinam,tomLuocText
11,VHCCT,"Waking up in the morning, the husband was kissed on the lips by his wife, he died on the spot because his wife's breath was too rotten.",https://github.com/sonnh7289/futurelove-images/blob/main/worldoldestman.jpeg?raw=true,https://github.com/sonnh7289/futurelove-images/blob/main/worldoldestman1.png?raw=true,https://github.com/sonnh7289/futurelove-images/blob/main/worldoldestman2.png?raw=true,30,1,1,0,0,Kiss of death
12,VHCCT,"The wife died on the spot when drinking too much alcohol, then the husband took the flight attendant as his wife.",https://github.com/sonnh7289/futurelove-images/blob/main/game-died-pro.jpg?raw=true,https://github.com/sonnh7289/futurelove-images/blob/main/game-died-pro2.png?raw=true,https://github.com/sonnh7289/futurelove-images/blob/main/game-died-pro1.png?raw=true,30,0,1,0,1,remarried flight attendant
13,VHCCT,The sister-in-law took her own life when she learned that her husband and sister were dating behind her back.,https://github.com/sonnh7289/futurelove-images/blob/main/bagia-quagia.png?raw=true,https://github.com/sonnh7289/futurelove-images/blob/main/bagia-quagia1.png?raw=true,https://github.com/sonnh7289/futurelove-images/blob/main/bagia-quagia2.png?raw=true,30,1,1,2,0,betrayal led to suicide
14,VHCCT,The husband committed suicide because his wife said his lower body was too small,https://github.com/sonnh7289/futurelove-images/blob/main/bagia-onggia-sapdied.jpeg?raw=true,https://github.com/sonnh7289/futurelove-images/blob/main/bagia-onggia-sapdied2.png?raw=true,https://github.com/sonnh7289/futurelove-images/blob/main/bagia-onggia-sapdied1.png?raw=true,0,0,0,0,1,Hurtful words
15,VHCCT,"The sister-in-law laughed at the company when she heard that her husband hit the butt of the pig, which suffocated and died.",https://github.com/sonnh7289/futurelove-images/blob/main/nhomluadaopro.jpeg?raw=true,https://github.com/sonnh7289/futurelove-images/blob/main/nhomluadaopro2.png?raw=true,https://github.com/sonnh7289/futurelove-images/blob/main/nhomluadaopro1.png?raw=true,0,0,0,0,1,Wife's emotion
16,VHCCT,Husband commits suicide because his wife forces him to submit papers every day,https://github.com/sonnh7289/futurelove-images/blob/main/diedlove.png?raw=true,https://github.com/sonnh7289/futurelove-images/blob/main/diedlove1.png?raw=true,https://github.com/sonnh7289/futurelove-images/blob/main/diedlove2.png?raw=true,0,0,0,0,0,Pressure and depression
17,VHCCT,"Her husband had just passed away, and the wife had gone back and forth with her husband's father.",https://github.com/sonnh7289/futurelove-images/blob/main/damma-make.jpeg?raw=true,https://github.com/sonnh7289/futurelove-images/blob/main/damma-make1.png?raw=true,https://github.com/sonnh7289/futurelove-images/blob/main/damma-make2.png?raw=true,35,1,1,0,0,Unespected relationship
18,VHCCT,"His wife is likened to a lion. One day, when he heard a neighbor inform him that his wife had died because he was defeated by a raccoon, he hurriedly threw a party for 7 days and 7 nights.",https://raw.githubusercontent.com/Thang1911/Save_Image/main/Fix%20data/8.jpg,https://raw.githubusercontent.com/Thang1911/Save_Image/main/Fix%20data/8%20(1).png,https://raw.githubusercontent.com/Thang1911/Save_Image/main/Fix%20data/8%20(2).png,0,0,0,0,1,Party after wife's death
19,VHCCT,"Because the wife is too ugly, she wants to die first so that her husband can take another step with the beautiful girl, but every time she commits suicide, everyone helps her, causing the angry husband to have a stroke and die soon after.",https://github.com/sonnh7289/futurelove-images/blob/main/chetnguoipro.jpeg?raw=true,https://github.com/sonnh7289/futurelove-images/blob/main/chetnguoipro1.png?raw=true,https://github.com/sonnh7289/futurelove-images/blob/main/chetnguoipro2.png?raw=true,35,1,1,1,0,Man go first
20,VHCCT,"The 60-year-old man, lying in bed for 2 days, made his wife wake up thinking he was dead, worried about the funeral, when he was placed in the coffin, he opened his eyes.",https://github.com/sonnh7289/futurelove-images/blob/main/damtangprohehe.jpeg?raw=true,https://github.com/sonnh7289/futurelove-images/blob/main/damtangprohehe2.png?raw=true,https://github.com/sonnh7289/futurelove-images/blob/main/damtangprohehe1.png?raw=true,50,1,0,1,1,Wake up in coffin
21,VHCCT,The wife died on the spot when she learned that her husband's mistress was the stepdaughter of her ex-husband.,https://github.com/sonnh7289/futurelove-images/blob/main/2nguoilinhchet.png?raw=true,https://github.com/sonnh7289/futurelove-images/blob/main/2nguoilinhchet2.png?raw=true,https://github.com/sonnh7289/futurelove-images/blob/main/2nguoilinhchet1.png?raw=true,0,0,0,0,0,Unimaginable
22,VHCCT,"After listening to the wife's gifted voice, the husband had a perforated eardrum and died on the spot",https://github.com/sonnh7289/futurelove-images/blob/main/binclintonpro.png?raw=true,https://github.com/sonnh7289/futurelove-images/blob/main/binclintonpro1.png?raw=true,https://github.com/sonnh7289/futurelove-images/blob/main/binclintonpro2.png?raw=true,35,2,2,1,0,Dying by a Gift
23,VHCCT,"The husband has been dead for 3 years, and the wife has taken another step forward, however, the new husband died on the wedding night, because she had a husband's number.",https://raw.githubusercontent.com/spiderdassness/anh_raw/main/marriage.jpg,https://raw.githubusercontent.com/spiderdassness/anh_raw/main/marriage_nu.jpg,https://raw.githubusercontent.com/spiderdassness/anh_raw/main/marriage_nam.jpg,35,1,1,2,0,Dying in wedding
24,VHCCT,"When he learned that his wife had died from a nuclear bomb, the husband was so upset that he forgot to eat.",https://img.upanh.tv/2023/08/23/Chong-v-chet-truc-3.jpg,https://img.upanh.tv/2023/08/23/Chong-v-chet-truc-3-2.jpg,https://img.upanh.tv/2023/08/23/Chong-v-chet-truc-3-1.jpg,55,1,0,0,1,Sadness Husband
25,VHCCT,The husband died on the wedding night when his wife weighed 105kg on him.,https://raw.githubusercontent.com/Thang1911/Save_Image/main/Image/25.png,https://raw.githubusercontent.com/Thang1911/Save_Image/main/Image/toolxox-com-split-image%20(1).png,https://raw.githubusercontent.com/Thang1911/Save_Image/main/Image/toolxox-com-split-image.png,35,0,1,1,1,Dying of Weighed
