id,mask,thongtin,image,nu,nam,dotuoi,danam,danu,ngswap,vtrinam,tomLuocText
14,MS,"After one year of dating, the wife was given a million-dollar mansion as a gift from her husband.",https://i.ibb.co/PQmngwn/couple-holding-baskets-together-23-2148560985.jpg,https://i.ibb.co/jgVyckG/toolxox-com-split-image-41.png,https://i.ibb.co/zbKvmVX/toolxox-com-split-image-40.png,25,5,5,0,1,Million-dollar gift for anniversary
15,MS,"After giving birth to her first child, the wife was given a new Mercedes by her husband.",https://raw.githubusercontent.com/Thang1911/Save_Image/main/10/4.jpg,https://raw.githubusercontent.com/Thang1911/Save_Image/main/10/4%20(1).png,https://raw.githubusercontent.com/Thang1911/Save_Image/main/10/4%20(2).png,30,0,2,1,1,"Push present, Mercedes, new mom."
16,MS,The old man was suddenly bought a phone by a guy,https://raw.githubusercontent.com/Thang1911/Save_Image/main/10/5.jpg,https://raw.githubusercontent.com/Thang1911/Save_Image/main/10/5%20(2).png,https://raw.githubusercontent.com/Thang1911/Save_Image/main/10/5%20(1).png,70,1,0,1,0,gifted phone for a stranger
17,MS,The husband was stunned when he saw his wife spend 15 million in 15 minutes,https://raw.githubusercontent.com/Thang1911/Save_Image/main/10/6.jpg,https://raw.githubusercontent.com/Thang1911/Save_Image/main/10/6%20(1).png,https://raw.githubusercontent.com/Thang1911/Save_Image/main/10/6%20(2).png,35,1,0,1,1,Wife spending spree
18,MS,"Given expensive gifts by her boyfriend, the girl was surprised to learn that he was a drug lord",https://raw.githubusercontent.com/spiderdassness/anh_raw/main/ms_1.png,https://raw.githubusercontent.com/spiderdassness/anh_raw/main/ms_1_NU.png,https://raw.githubusercontent.com/spiderdassness/anh_raw/main/ms_1_nam.png,27,2,2,2,1,"Girl shocked, boyfriend drug lord."
19,MS,The husband loved his wife and children and sold the whole house to buy gifts for his mistress.,https://i.ibb.co/bXMD21J/360-F-64575353-HZm-Fan46-Cao2p-H9tfp-Pbx9-Rzz6-RFCy-WK.webp,https://i.ibb.co/9c6r23D/toolxox-com-split-image-26.png,https://i.ibb.co/v1cgfj0/toolxox-com-split-image-27.png,27,1,2,1,0,Sold house for mistress
20,MS,"Seeing that his wife is not as good as someone else's wife, the husband plays to spend hundreds of millions of dong to rebuild and rebuild for his wife.",https://raw.githubusercontent.com/Thang1911/Save_Image/main/10/7.jpg,https://raw.githubusercontent.com/Thang1911/Save_Image/main/10/7%20(2).png,https://raw.githubusercontent.com/Thang1911/Save_Image/main/10/7%20(1).png,27,1,1,1,0,"Husband jealous, wife makeover."
21,MS,"The wife was distraught when suddenly a group of people came to clean up the house, it turned out that the husband had bought a bigger house and they were moving to a new house.",https://i.ibb.co/n096T6Q/360-F-640146568-Hu2-Jd-E0xj-U6bu-Hb-PWDe-QMn-Rfd-Ue-MBTm6.webp,https://i.ibb.co/Kqfj8pJ/toolxox-com-split-image-21.png,https://i.ibb.co/ngRpDSL/toolxox-com-split-image-20.png,30,2,2,0,1,"Distraught wife, new house surprise."
22,MS,"The couple was surprised to see that the price of the blender was reduced by 2 thirds of the amount yesterday and decided to buy it to try the strawberry smoothie, only to find out that the machine was broken.",https://i.ibb.co/D96Yhqz/young-couple-love-with-shopping-bags-329181-1775.webp,https://i.ibb.co/T20khX7/toolxox-com-split-image-44.png,https://i.ibb.co/5B4pPBz/toolxox-com-split-image-45.png,0,0,0,0,0,"Cheap blender, broken machine."
23,MS,"The husband always criticizes his wife for not knowing how to dress, the wife takes 500 million to go shopping, and changing herself makes the husband cross his eyes",https://i.ibb.co/FWqm4WZ/360-F-509968272-w-Kf-Cg-G2fy-AXc-Zil-PZOod2-Wgobh-Sb-Wb-Bl.webp,https://i.ibb.co/6D7bGN7/toolxox-com-split-image-43.png,https://i.ibb.co/rkjZKD0/toolxox-com-split-image-42.png,30,2,2,2,1,"Husband criticizes, wife changes."
24,MS,"Surprised to see that the husband had no money to work, learned that he had used all the money to buy a house and a car for the third person.",https://raw.githubusercontent.com/Thang1911/Save_Image/main/10/8.jpg,https://raw.githubusercontent.com/Thang1911/Save_Image/main/10/8%20(2).png,https://raw.githubusercontent.com/Thang1911/Save_Image/main/10/8%20(1).png,35,2,2,1,0,Money for mistress
25,MS,"Parents-in-law saw that the youngest couple had been married for a long time but had not yet saved enough money to buy a house of their own. When asked why, they told them to stay with their parents to save money on food.",https://i.ibb.co/8BGLGtt/front-view-happy-couple-home-23-2148561014.webp,https://i.ibb.co/R7X4F18/toolxox-com-split-image-43.png,https://i.ibb.co/47dsdqY/toolxox-com-split-image-42.png,35,3,3,2,1,Way to save money
