id,mask,thongtin,image,nu,nam,dotuoi,danam,danu,ngswap,vtrinam,tomLuocText
14,CLGD,"After 3 years of marriage, the mother forced her son to divorce because her daughter-in-law was infertile",https://i.ibb.co/CbPbNT3/360-F-120806105-act75-QZf-Ejey-Q1hj8-OUx-YW9m-T9g-RNN7n.webp,https://i.ibb.co/pXRDVG9/toolxox-com-split-image-3.png,https://i.ibb.co/MZK3z3m/toolxox-com-split-image-2.png,50,1,1,1,1,The Pressure to Conceive
15,CLGD,"After marriage, the husband sent his wife to his grandmother's house because she was lazy",https://i.ibb.co/T2jjDv6/front-view-man-woman-using-cotton-pads-23-2149441255.webp,https://i.ibb.co/WcDmzF5/toolxox-com-split-image-5.png,https://i.ibb.co/6Y0z5nT/toolxox-com-split-image-4.png,40,1,1,0,1,The Lazy Wife
16,CLGD,"Right during her honeymoon, the girl discovered that her best friend was staying at the hotel in the next room and had an affair with her husband",https://i.ibb.co/0cSzDpW/360-F-569149906-y-Tqg-Zcw-WN0t-Le-S1lp-LNACb-FLBfto-BHRg.png,https://i.ibb.co/4SpFqtj/toolxox-com-split-image-4.png,https://i.ibb.co/wQZ6NTM/toolxox-com-split-image-5.png,35,1,1,0,0,Honeymoon Betrayal
17,CLGD,The girl agrees to marry the boy on the condition that she does not live with her mother-in-law,https://i.ibb.co/JQjFW1s/smiley-couple-embraced-outdoors-23-2148737778.webp,https://i.ibb.co/VmG6jtf/toolxox-com-split-image-8.png,https://i.ibb.co/bLzMwMN/toolxox-com-split-image-9.png,45,0,1,1,0,Marriage with Boundaries
18,CLGD,"Married for more than 5 years, the girl planned to appropriate her husband's property",https://i.ibb.co/2SJDdRr/medium-shot-couple-posing-together-23-2148984296.webp,https://i.ibb.co/FXQxpy8/toolxox-com-split-image-1.png,https://i.ibb.co/jb6PpFS/toolxox-com-split-image.png,0,0,0,0,1,The House of Lies
19,CLGD,The girl who canceled the wedding because she found out that her fiancé was her mother's lover,https://raw.githubusercontent.com/spiderdassness/anh_raw/1d3434519a32010626bdf5aae4f907c0a06b22ac/huy_cuoi.jpg,https://raw.githubusercontent.com/spiderdassness/anh_raw/1d3434519a32010626bdf5aae4f907c0a06b22ac/huy_cuoi_n.jpg,https://raw.githubusercontent.com/spiderdassness/anh_raw/1d3434519a32010626bdf5aae4f907c0a06b22ac/huy_cuoi_a.jpg,35,1,1,2,1,Marriage Cancelled
20,CLGD,The mother discovered that her son's fiancée was the biological child she had abandoned,https://i.ibb.co/Yjz7L07/ong.jpg,https://i.ibb.co/34KVQBv/toolxox-com-split-image-5.png,https://i.ibb.co/0jyzMrM/toolxox-com-split-image-4.png,40,0,1,1,1,Long-lost Daughter Found
21,CLGD,The mother opposes the wedding because his mother is her love rival,https://raw.githubusercontent.com/spiderdassness/anh_raw/88024598d5d532baf60d9e59e6a5ecb4e5e66b96/inside.jpg,https://raw.githubusercontent.com/spiderdassness/anh_raw/88024598d5d532baf60d9e59e6a5ecb4e5e66b96/inside_n.jpg,https://raw.githubusercontent.com/spiderdassness/anh_raw/88024598d5d532baf60d9e59e6a5ecb4e5e66b96/inside_a.jpg,35,1,1,0,1,Mother's Love Rival
22,CLGD,"After getting married, the girl gave birth to her mother two grandsons",https://i.ibb.co/hCkGC8m/medium-shot-smiley-couple-23-2148984224.png,https://i.ibb.co/N2j8qH1/toolxox-com-split-image-3.png,https://i.ibb.co/Vj9h1h6/toolxox-com-split-image-2.png,35,0,1,2,1,A Gift from Her Daughter
23,CLGD,"Long-dead wife, mother suggests to son to take another step",https://raw.githubusercontent.com/test2003ondev/my_library/main/ca-ghep-da-tang-dau-tien-benh-vien-quan-y-103-thang-7-nam-2016-1-0_cuoc-ga-go-cua-me-va-con-trai-sau-100-ngay-mat-2-91.jpg,https://i.ibb.co/XX3h1Q9/toolxox-com-split-image-20.png,https://i.ibb.co/bP8hM0q/23-1.png,30,1,0,1,0,Mother's Proposal: Embrace New Love
24,CLGD,The girl married a man the same age as her father,https://i.ibb.co/LhGMX07/360-F-167006260-f-PSXEBXi-KQYs7ml-SZrsl6-MWuki5mu-MSP.webp,https://i.ibb.co/qdd75yH/toolxox-com-split-image-7.png,https://i.ibb.co/y4YxHhx/toolxox-com-split-image-6.png,50,1,1,2,1,Age Gap Union
25,CLGD,"After marrying a tycoon husband, the mother-in-law always asks for money from her son-in-law",https://raw.githubusercontent.com/spiderdassness/anh_raw/942368c6e743f2119281c8f599098998f42e8a89/xr.png,https://raw.githubusercontent.com/test2003ondev/my_library/main/toolxox-com-split-image%20(21).png,https://raw.githubusercontent.com/test2003ondev/my_library/main/toolxox-com-split-image%20(22).png,45,0,1,1,0,"Wealthy Wedlock, Pleading Purses"
